6.000000,
5.995004,
5.980067,
5.955336,
5.921061,
5.877583,
5.825336,
5.764842,
5.696707,
5.621610,
5.540302,
5.453596,
5.362358,
5.267499,
5.169967,
5.070737,
4.970800,
4.871156,
4.772798,
4.676710,
4.583853,
4.495154,
4.411499,
4.333724,
4.262606,
4.198856,
4.143111,
4.095928,
4.057778,
4.029042,
4.010008,
4.000865,
4.001705,
4.012520,
4.033202,
4.063543,
4.103242,
4.151900,
4.209032,
4.274068,
4.346356,
4.425176,
4.509739,
4.599201,
4.692667,
4.789204,
4.887847,
4.987611,
5.087499,
5.186512,
5.283662,
5.377978,
5.468517,
5.554374,
5.634693,
5.708670,
5.775566,
5.834713,
5.885520,
5.927478,
5.960170,
5.983268,
5.996542,
5.999859,
5.993185,
5.976588,
5.950233,
5.914383,
5.869397,
5.815725,
5.753902,
5.684547,
5.608351,
5.526078,
5.438547,
5.346635,
5.251260,
5.153374,
5.053955,
4.953998,
4.854500,
4.756456,
4.660845,
4.568623,
4.480711,
4.397988,
4.321280,
4.251353,
4.188907,
4.134565,
4.088870,
4.052278,
4.025156,
4.007775,
4.000307,
4.002828,
4.015312,
4.037635,
4.069574,
4.110809,
4.160928,
4.219432,
4.285734,
4.359174,
4.439016,
4.524463,
4.614662,
4.708711,
4.805670,
4.904571,
5.004426,
5.104236,
5.203005,
5.299745,
5.393491,
5.483305,
5.568290,
5.647596,
5.720432,
5.786070,
5.843854,
5.893206,
5.933634,
5.964733,
5.986192,
5.997798,
5.999435,
5.991085,
5.972833,
5.944860,
5.907447,
5.860967,
5.805884,
5.742749,
5.672193,
5.594921,
5.511704,
5.423375,
5.330815,
5.234950,
5.136737,
5.037158,
4.937208,
4.837886,
4.740183,
4.645076,
4.553515,
4.466416,
4.384648,
4.309028,
4.240312,
4.179187,
4.126263,
4.082069,
4.047047,
4.021547,
4.005822,
4.000032,
4.004232,
4.018382,
4.042341,
4.075867,
4.118628,
4.170194,
4.230052,
4.297603,
4.372172,
4.453014,
4.539321,
4.630232,
4.724837,
4.822191,
4.921322,
5.021239,
5.120944,
5.219440,
5.315744,
5.408893,
5.497956,
5.582044,
5.660317,
5.731991,
5.796352,
5.852757,
5.900640,
5.939525,
5.969022,
5.988837,
5.998772,
5.998728,
5.988705,
5.968802,
5.939220,
5.900254,
5.852292,
5.795815,
5.731386,
5.659649,
5.581322,
5.497186,
5.408082,
5.314901,
5.218573,
5.120062,
5.020351,
4.920436,
4.821317,
4.723983,
4.629407,
4.538533,
4.452271,
4.371481,
4.296971,
4.229486,
4.169699,
4.118208,
4.075528,
4.042085,
4.018213,
4.004151,
4.000039,
4.005918,
4.021730,
4.047317,
4.082422,
4.126695,
4.179695,
4.240890,
4.309670,
4.385348,
4.467167,
4.554310,
4.645906,
4.741040,
4.838762,
4.938095,
5.038046,
5.137617,
5.235813,
5.331653,
5.424179,
5.512467,
5.595634,
5.672850,
5.743344,
5.806409,
5.861418,
5.907820,
5.945151,
5.973038,
5.991203,
5.999464,
5.997739,
5.986045,
5.964498,
5.933315,
5.892806,
5.843377,
5.785521,
5.719816,
5.646919,
5.567559,
5.482527,
5.392674,
5.298898,
5.202135,
5.103353,
5.003538,
4.903687,
4.804799,
4.707861,
4.613842,
4.523682,
4.438281,
4.358492,
4.285113,
4.218877,
4.160446,
4.110403,
4.069249,
4.037394,
4.015158,
4.002761,
4.000329,
4.007886,
4.025355,
4.052562,
4.089236,
4.135010,
4.189427,
4.251942,
4.321932,
4.398698,
4.481471,
4.569425,
4.661681,
4.757317,
4.855379,
4.954885,
5.054842,
5.154251,
5.252119,
5.347468,
5.439345,
5.526833,
5.609056,
5.685194,
5.754485,
5.816239,
5.869836,
5.914742,
5.950509,
5.976778,
5.993288,
5.999873,
5.996468,
5.983106,
5.959922,
5.927146,
5.885107,
